total,dealer,soft,can_double,pair,q_hit,q_stand,q_double,q_split,n_hit,n_stand,n_double,n_split
6,5,False,False,0,-0.5238095238095238,-0.18681318681318682,0.0,0.0,21,182,0,0
6,5,False,True,0,-0.024207858048162268,-0.13523402957767944,-0.27831213155445156,0.0,7890,6559,6446,0
6,5,False,True,3,-0.04086308955508882,-0.1549034175334326,-0.3444940476190476,0.12076835298592606,5237,5384,5376,5258
6,6,False,False,0,0.09392265193370167,1.3877787807814457e-17,0.0,0.0,181,28,0,0
6,6,False,True,0,-0.015249604373471384,-0.12025205671276037,-0.25962399283795956,0.0,6951,5713,5585,0
6,6,False,True,3,0.012293144208037827,-0.14178403755868532,-0.26370638876302643,0.1408312958435207,2115,2130,2207,2045
6,7,False,False,0,-0.27586206896551707,-0.3333333333333333,0.0,0.0,174,21,0,0
6,7,False,True,0,-0.14113140836770838,-0.4733244731346102,-0.8627153948115879,0.0,6788,5267,5281,0
6,7,False,True,3,-0.17153996101364516,-0.4764011799410028,-0.9038368139873738,-0.042393410852713156,4104,4068,4118,4128
6,8,False,False,0,-0.21167883211678828,-0.5304347826086955,0.0,0.0,274,115,0,0
6,8,False,True,0,-0.20818654588156357,-0.5050464271295926,-0.9951826575672424,0.0,5961,4954,4982,0
6,8,False,True,3,-0.21501181895457236,-0.5066925168404706,-0.9991033687716064,-0.22938087308888108,171758,171759,171754,171758
6,9,False,False,0,-0.35000000000000014,-0.6090225563909774,0.0,0.0,260,133,0,0
6,9,False,True,0,-0.2978165938864626,-0.5407193054981397,-1.0990118975599916,0.0,5725,4838,4959,0
6,9,False,True,3,-0.2940212940212941,-0.5598086124401923,-1.0934393638170963,-0.4339035769828926,2442,2508,2515,2572
6,10,False,False,0,-0.36024844720496957,-0.49707602339181345,0.0,0.0,966,513,0,0
6,10,False,True,0,-0.32753306154917083,-0.5377772643253224,-1.0854317057920735,0.0,20114,17312,17593,0
6,10,False,True,3,-0.3490339867437591,-0.5402266685322501,-1.0885481420085616,-0.47798651943209763,7091,7147,7239,6973
6,11,False,False,0,-0.45945945945945915,-0.6,0.0,0.0,185,45,0,0
6,11,False,True,0,-0.37072155411655877,-0.585480742587975,-1.106299212598427,0.0,4324,3609,3556,0
6,11,False,True,3,-0.3697394789579159,-0.5984174085064289,-1.208147044212617,-0.5321998969603299,1996,2022,2013,1941
7,2,False,False,0,-0.1534090909090909,-0.2616279069767443,0.0,0.0,880,344,0,0
