total,dealer,soft,can_double,pair,q_hit,q_stand,q_double,q_split,n_hit,n_stand,n_double,n_split
12,3,False,True,6,-0.23480191256830565,-0.2557782515991474,-0.4755328218243812,-0.14697825714774826,11712,11725,11730,11682
12,3,True,True,11,0.11472945891783577,-0.27344913151364764,-0.007684918347742599,0.5270588235294116,1996,2015,2082,2125
12,4,False,False,0,-0.21477293330020436,-0.2100093310996471,0.0,0.0,744605,738391,0,0
12,4,False,True,0,-0.21304360630572508,-0.21075648973557734,-0.42673190133034233,0.0,1663819,1662587,1658423,0
12,4,False,True,6,-0.20031333930170128,-0.2210854092526689,-0.42662565905096694,-0.06040417499444817,4468,4496,4552,4503
12,4,True,True,11,0.13692748091603038,-0.19146963375057963,0.05043646944713871,0.5955216769890416,2096,2157,2062,2099
12,5,False,False,0,-0.19203804296750143,-0.16998716616757328,0.0,0.0,53203,65452,0,0
12,5,False,True,0,-0.1888838680524173,-0.1631958433475508,-0.3715448069594281,0.0,61964,71981,62189,0
12,5,False,True,6,-0.2058130400628435,-0.15384615384615374,-0.34546925566342984,0.10629763337344567,2546,2496,2472,2493
12,5,True,True,11,0.14076960545543107,-0.19294902334444963,0.16150870406189557,0.6003898635477584,2053,2099,2068,2052
12,6,False,False,0,-0.17529369020225172,-0.15298605138177357,0.0,0.0,41285,53482,0,0
12,6,False,True,0,-0.1701413274583173,-0.1527243603847828,-0.34074971863907577,0.0,103943,113623,103959,0
12,6,False,True,6,-0.13714637146371456,-0.1473147314731472,-0.33943833943833945,0.09435707678075858,3252,3333,3276,3243
12,6,True,True,11,0.16118421052631543,-0.1412322274881517,0.14561234329797518,0.6963070942662776,2128,2110,2074,2058
12,7,False,False,0,-0.2105087387287099,-0.4760259179265658,0.0,0.0,17966,4630,0,0
12,7,False,True,0,-0.2175895303789101,-0.48218860558741,-0.5297225492859936,0.0,42332,32788,33123,0
12,7,False,True,6,-0.20363095870049908,-0.47267831687872947,-0.5012703789963999,-0.25987416063025426,18838,18941,18892,18913
12,7,True,True,11,0.10819828408007634,-0.4791271347248573,-0.160756501182033,0.40971540726202166,2098,2108,2115,2038
12,8,False,False,0,-0.27129178565429163,-0.505167173252279,0.0,0.0,17859,4935,0,0
12,8,False,True,0,-0.27503939334252814,-0.5131527523073679,-0.6141604123338467,0.0,40616,33263,33177,0
12,8,False,True,6,-0.270924236414121,-0.5123113582208106,-0.6087649402390444,-0.42266775777414056,2521,2518,2510,2444
12,8,True,True,11,0.12709497206703904,-0.5345060893098781,-0.30844043070510596,0.4148097360301678,2864,2956,2879,2917
12,9,False,False,0,-0.3359914123600655,-0.548496530454896,0.0,0.0,19563,6485,0,0
12,9,False,True,0,-0.34194796497929236,-0.5355680266949746,-0.7475772397241582,0.0,40319,32965,32917,0
12,9,False,True,6,-0.33380347907851476,-0.5746519443110909,-0.7540826128722379,-0.6319018404907984,2127,2083,2082,2119
12,9,True,True,11,0.0055096418732782535,-0.5357474466109576,-0.4354382657869929,0.25920612147297956,2178,2154,2122,2091
12,10,False,False,0,-0.38512263658058005,-0.5361582433535989,0.0,0.0,70819,22042,0,0
12,10,False,True,0,-0.38128582261359456,-0.5403283609778428,-0.794361748597147,0.0,146381,118589,119044,0
12,10,False,True,6,-0.3805370985603541,-0.5397800314240813,-0.7558678847505269,-0.6656205420827412,7224,7001,7115,7010
