kind,total,dealer,state,best,ev_stand,ev_hit,ev_double,ev_split
pair,9,9,"(18, 9, False, True, 9)",split,-0.18316335667343342,-0.6165284781520445,-1.233056956304089,-0.09365975235648369
pair,10,9,"(20, 9, False, True, 10)",stand,0.7583568708085962,-0.8508326033732889,-1.7016652067465778,0.2330591821385676
pair,11,9,"(12, 9, True, True, 11)",split,-0.5431496811311095,6.579084122682955e-05,-0.45636696328370857,0.22778342315245464
hard,5,10,"(5, 10, False, True, 0)",hit,-0.540430333994985,-0.3134116433649712,-1.08086066798997,
hard,6,10,"(6, 10, False, True, 0)",hit,-0.540430333994985,-0.33774944037840815,-1.0622899449028675,
hard,7,10,"(7, 10, False, True, 0)",hit,-0.540430333994985,-0.3190547913983386,-0.9508656063802536,
hard,8,10,"(8, 10, False, True, 0)",hit,-0.540430333994985,-0.24937508055334262,-0.746587652422128,
hard,9,10,"(9, 10, False, True, 0)",hit,-0.540430333994985,-0.15295298487455078,-0.4667067138282591,
hard,10,10,"(10, 10, False, True, 0)",hit,-0.540430333994985,0.02530852304086817,-0.008658688034544615,
hard,11,10,"(11, 10, False, True, 0)",double,-0.540430333994985,0.11948223076371359,0.17968872741114633,
hard,12,10,"(12, 10, False, True, 0)",hit,-0.540430333994985,-0.38104299284808774,-0.7968405904052414,
hard,13,10,"(13, 10, False, True, 0)",hit,-0.540430333994985,-0.4252542076446529,-0.8675436159444745,
hard,14,10,"(14, 10, False, True, 0)",hit,-0.540430333994985,-0.4663074785271777,-0.9382466414837075,
hard,15,10,"(15, 10, False, True, 0)",hit,-0.540430333994985,-0.5044283729180936,-1.0089496670229408,
hard,16,10,"(16, 10, False, True, 0)",hit,-0.540430333994985,-0.5398263462810869,-1.0796526925621739,
hard,17,10,"(17, 10, False, True, 0)",stand,-0.41972063392881986,-0.5844632205942546,-1.1689264411885092,
hard,18,10,"(18, 10, False, True, 0)",stand,-0.17830123379648952,-0.6476708179945246,-1.2953416359890493,
hard,19,10,"(19, 10, False, True, 0)",stand,0.06311816633584086,-0.7294491384818971,-1.4588982769637941,
soft,13,10,"(13, 10, True, True, 0)",hit,-0.540430333994985,-0.10485135840627784,-0.514028488248309,
soft,14,10,"(14, 10, True, True, 0)",hit,-0.540430333994985,-0.1394667821754546,-0.514028488248309,
soft,15,10,"(15, 10, True, True, 0)",hit,-0.540430333994985,-0.17370423031226792,-0.514028488248309,
soft,16,10,"(16, 10, True, True, 0)",hit,-0.540430333994985,-0.20744109003068217,-0.514028488248309,
soft,17,10,"(17, 10, True, True, 0)",hit,-0.41972063392881986,-0.19686697623363472,-0.45831631898700204,
soft,18,10,"(18, 10, True, True, 0)",hit,-0.17830123379648952,-0.1438081231740536,-0.34689198046438807,
soft,19,10,"(19, 10, True, True, 0)",stand,0.06311816633584086,-0.08809595391274656,-0.23546764194177403,
soft,20,10,"(20, 10, True, True, 0)",stand,0.5545375664681712,0.02530852304086817,-0.008658688034544615,
pair,2,10,"(4, 10, False, True, 2)",hit,-0.540430333994985,-0.2891979144856752,-1.08086066798997,-0.4747335283695232
pair,3,10,"(6, 10, False, True, 3)",hit,-0.540430333994985,-0.33774944037840815,-1.0622899449028675,-0.5213958916491924
pair,4,10,"(8, 10, False, True, 4)",hit,-0.540430333994985,-0.24937508055334262,-0.746587652422128,-0.5691332910255916
pair,5,10,"(10, 10, False, True, 5)",hit,-0.540430333994985,0.02530852304086817,-0.008658688034544615,-0.6175607487841834
pair,6,10,"(12, 10, False, True, 6)",hit,-0.540430333994985,-0.38104299284808774,-0.7968405904052414,-0.6662363428110575
pair,7,10,"(14, 10, False, True, 7)",hit,-0.540430333994985,-0.4663074785271777,-0.9382466414837075,-0.6288470448509182
pair,8,10,"(16, 10, False, True, 8)",split,-0.540430333994985,-0.5398263462810869,-1.0796526925621739,-0.4894876231609264
pair,9,10,"(18, 10, False, True, 9)",stand,-0.17830123379648952,-0.6476708179945246,-1.2953416359890493,-0.2966434318033426
pair,10,10,"(20, 10, False, True, 10)",stand,0.5545375664681712,-0.849028951287141,-1.698057902574282,0.05061704608173634
pair,11,10,"(12, 10, True, True, 11)",split,-0.540430333994985,-0.07000239735796474,-0.5140284882483089,0.17968872741114633
hard,5,11,"(5, 11, False, True, 0)",hit,-0.5986744466326205,-0.3164000854464791,-1.1973488932652412,
hard,6,11,"(6, 11, False, True, 0)",hit,-0.5986744466326205,-0.3406491765310577,-1.184572614738943,
hard,7,11,"(7, 11, False, True, 0)",hit,-0.5986744466326205,-0.3491881318514193,-1.0888680481072026,
hard,8,11,"(8, 11, False, True, 0)",hit,-0.5986744466326205,-0.2634769655773493,-0.8340476114742151,
hard,9,11,"(9, 11, False, True, 0)",hit,-0.5986744466326205,-0.12425387636747628,-0.4584401404188758,
hard,10,11,"(10, 11, False, True, 0)",hit,-0.5986744466326205,0.032873955498735744,-0.036280338457055,
hard,11,11,"(11, 11, False, True, 0)",double,-0.5986744466326205,0.10270245185845812,0.10337665426238976,
hard,12,11,"(12, 11, False, True, 0)",hit,-0.5986744466326205,-0.384117826154894,-0.8372551909215873,
hard,13,11,"(13, 11, False, True, 0)",hit,-0.5986744466326205,-0.428109410000973,-0.8989975837473381,
hard,14,11,"(14, 11, False, True, 0)",hit,-0.5986744466326205,-0.4689587378580463,-0.9607399765730887,
hard,15,11,"(15, 11, False, True, 0)",hit,-0.5986744466326205,-0.5068902565824716,-1.0224823693988394,
hard,16,11,"(16, 11, False, True, 0)",hit,-0.5986744466326205,-0.542112381112295,-1.08422476222459,
hard,17,11,"(17, 11, False, True, 0)",stand,-0.515628636211682,-0.5793717167883196,-1.1587434335766391,
hard,18,11,"(18, 11, False, True, 0)",stand,-0.22573219478912268,-0.6389307787276177,-1.2778615574552354,
hard,19,11,"(19, 11, False, True, 0)",stand,0.1879690672141187,-0.7303130146671654,-1.4606260293343307,
soft,13,11,"(13, 11, True, True, 0)",hit,-0.5986744466326205,-0.09897322213473934,-0.5902856196185846,
soft,14,11,"(14, 11, True, True, 0)",hit,-0.5986744466326205,-0.1341541863700627,-0.5902856196185845,
soft,15,11,"(15, 11, True, True, 0)",hit,-0.5986744466326205,-0.16890637396904015,-0.5902856196185846,
soft,16,11,"(16, 11, True, True, 0)",hit,-0.5986744466326205,-0.20311154402137768,-0.5902856196185845,
soft,17,11,"(17, 11, True, True, 0)",hit,-0.515628636211682,-0.21975910527055376,-0.5519567840396898,
soft,18,11,"(18, 11, True, True, 0)",hit,-0.22573219478912268,-0.1580650885027603,-0.4181584264600471,
soft,19,11,"(19, 11, True, True, 0)",stand,0.1879690672141187,-0.06259556650201226,-0.22721938245855106,
soft,20,11,"(20, 11, True, True, 0)",stand,0.6016703292173602,0.032873955498735744,-0.036280338457055,
pair,2,11,"(4, 11, False, True, 2)",hit,-0.5986744466326205,-0.29222771573286166,-1.1973488932652412,-0.49005997976920507
pair,3,11,"(6, 11, False, True, 3)",hit,-0.5986744466326205,-0.3406491765310577,-1.184572614738943,-0.5366811197756162
pair,4,11,"(8, 11, False, True, 4)",hit,-0.5986744466326205,-0.2634769655773493,-0.8340476114742151,-0.5843517080189646
pair,5,11,"(10, 11, False, True, 5)",hit,-0.5986744466326205,0.032873955498735744,-0.036280338457055,-0.6326964474461995
pair,6,11,"(12, 11, False, True, 6)",hit,-0.5986744466326205,-0.384117826154894,-0.8372551909215873,-0.6811946296153567
pair,7,11,"(14, 11, False, True, 7)",hit,-0.5986744466326205,-0.4689587378580463,-0.9607399765730887,-0.6982725402560799
pair,8,11,"(16, 11, False, True, 8)",split,-0.5986744466326205,-0.542112381112295,-1.08422476222459,-0.5268502077079399
pair,9,11,"(18, 11, False, True, 9)",stand,-0.22573219478912268,-0.6389307787276177,-1.2778615574552354,-0.24840402928819383
pair,10,11,"(20, 11, False, True, 10)",stand,0.6016703292173602,-0.8535184246069624,-1.7070368492139247,0.06574791099747149
pair,11,11,"(12, 11, True, True, 11)",split,-0.5986744466326205,-0.06350314987285696,-0.5902856196185845,0.10337665426238976
